MR32 ASCII
Name	Post fatigue 
Frequency	1500
Date	22-05-2023 12:05:53
"Time,s"	"RT RECTUS FEM.,uV"	"RT BICEPS FEM.,uV"	"RT LAT. GASTRO,uV"	"LT RECTUS FEM.,uV"	"LT TIB.ANT.,uV"	"LT BICEPS FEM.,uV"	"LT LAT. GASTRO,uV"	"RT TIB.ANT.,uV"
17.2760	-8.31496	1.97123	5.7922	2.5828	75.6002	-23.2825	-9.47298	-1.26416
17.2767	-8.61917	1.65697	7.04942	0.139611	-71.1826	-18.7051	-3.03135	-1.86614
17.2773	-8.01076	-0.77135	2.73895	-0.778598	-159.38	-13.8186	5.53222	0.270891
17.2780	-8.01076	-1.71411	0.628611	0.139611	-129.17	-6.80412	15.5357	0.270891
17.2787	-6.17772	1.34272	1.84093	0.139611	-105.366	-2.2268	17.7334	0.571882
17.2793	-4.957	2.57117	1.21232	-0.166459	-100.794	3.26598	12.2012	-0.647129
17.2800	-6.17772	2.25691	0	-0.166459	-34.2603	12.4206	9.77612	-1.86614
17.2807	-8.01076	2.57117	-0.314305	-1.0793	-21.4319	19.435	9.47298	1.4899
17.2813	-7.70265	1.34272	1.52663	-2.60965	-127.646	16.3917	6.44163	4.84594
17.2820	-7.39844	1.34272	3.68186	-2.60965	-209.728	12.4206	5.53222	4.84594
17.2827	-7.70265	3.48536	2.46954	-0.166459	-222.557	15.4763	9.16984	6.68198
17.2833	-7.39844	2.88542	0	1.66459	-163.354	16.3917	11.5949	9.72199
17.2840	-7.70265	-0.485665	-1.84093	-0.472529	12.7318	8.75876	10.6855	11.558
17.2847	-9.53569	-0.485665	-1.84093	-2.30358	140.918	1.43505	10.0793	12.777
17.2853	-9.83989	1.97123	1.52663	-1.69144	93.0004	-0.705154	10.6855	10.339
17.2860	-8.01076	3.79961	2.46954	-1.69144	54.554	-2.2268	10.3824	4.54495
17.2867	-8.31496	4.0853	-2.73895	-2.60965	52.7214	-5.28247	9.77612	3.32594
17.2873	-10.7564	2.88542	-5.47789	-2.91035	-103.842	-8.02886	10.9887	3.92792
17.2880	-10.7564	1.05704	-6.37591	-3.82855	-305.564	-8.63505	11.8981	2.40792
17.2887	-9.23148	-1.39986	-9.42916	-4.13462	-321.73	-8.32577	10.0793	5.14693
17.2893	-7.09424	-5.37088	-9.42916	-1.69144	-253.383	-8.02886	8.26044	11.558
17.2900	-5.2612	-7.48495	-15.85	-1.38537	-288.781	-8.63505	7.9573	11.257
17.2907	-6.17772	-5.65657	-27.4344	-3.52249	-370.555	-6.19794	7.35103	7.901
17.2913	-6.17772	-5.05663	-13.111	-2.30358	-358.961	-0.395876	6.44163	11.558
17.2920	-1.59903	-5.97082	16.7929	0.139611	-259.479	5.09691	6.74476	16.7501
17.2927	0.842416	-5.97082	14.952	-2.60965	-168.234	6.32165	6.13849	14.3121
17.2933	-1.59903	-7.48495	-5.47789	-4.74139	-101.392	4.18144	4.54703	8.20199
17.2940	-2.21134	-8.7134	-7.63313	-1.69144	-21.4319	3.87216	6.74476	4.84594
17.2947	-1.29483	-6.57076	0.314305	-1.38537	45.0823	5.70309	11.5949	6.98297
17.2953	-3.12786	-4.14244	6.42081	-4.44069	67.6717	2.35051	11.2918	12.1751
17.2960	-3.43207	-5.05663	11.0007	-3.52249	70.1023	-11.9876	7.0479	10.64
17.2967	-1.90714	-5.05663	5.52279	0.44568	61.8652	-28.7752	5.53222	-1.26416
17.2973	-0.686413	-3.5425	-2.73895	1.97066	46.9149	-41.2948	6.44163	-11.9343
17.2980	2.06314	-2.91399	-1.52663	2.8835	52.4128	-47.7031	5.22908	-10.7153
17.2987	3.89228	-2.31405	0	2.8835	71.0283	-45.2536	3.03135	-4.92119
17.2993	2.06314	-2.6283	-1.21232	1.05245	78.9568	-36.7175	1.51568	-5.22218
17.3000	-0.378307	-3.82818	0	1.05245	85.3613	-30.6062	-0.606271	-8.27723
17.3007	-0.686413	-3.5425	-2.73895	2.5828	89.9525	-26.9443	-2.12195	-5.83921
17.3013	0.230104	-2.31405	-7.31883	1.66459	65.5304	-24.1979	-1.81881	-1.26416
17.3020	2.06314	-1.9998	-5.47789	-0.472529	17.921	-26.9443	-1.21254	1.79089
17.3027	1.75503	-3.22824	-4.57988	-1.0793	-12.2882	-33.3526	-0.303135	5.76396
17.3033	0.53431	-3.82818	-7.90254	-0.778598	-7.71627	-36.099	0.606271	9.421
17.3040	2.06314	-3.22824	-7.63313	-1.69144	12.1338	-40.6763	0.303135	8.50298
17.3047	3.58807	-4.14244	-6.37591	-2.60965	31.058	-48	-0.909406	6.68198
17.3053	2.06314	-5.05663	-9.15976	-0.472529	49.0562	-51.9711	-0.909406	6.06495
17.3060	1.75503	-5.05663	-11.2701	2.8835	62.7912	-52.5773	-1.51568	3.0099
17.3067	3.58807	-5.97082	-10.9558	2.5828	67.3631	-44.0412	-4.2439	-0.647129
17.3073	2.67155	-7.79921	-10.3721	-0.472529	64.6238	-24.1979	-6.36584	-3.08515
17.3080	0.230104	-7.19927	-10.6864	-1.38537	56.3867	-11.9876	-4.85017	-6.75723
17.3087	2.06314	-5.05663	-9.15976	-1.38537	49.9629	-8.32577	-3.03135	-6.44119
17.3093	5.72531	-7.48495	-7.63313	-0.472529	48.4389	6.01237	-4.85017	4.22891
17.3100	6.02952	-10.2561	-6.37591	2.27673	43.5584	26.1526	-7.65417	17.3521
17.3107	6.63793	-8.11346	-2.42464	2.8835	38.9865	36.2227	-7.65417	22.2432
17.3113	9.69169	-5.97082	1.84093	0.75175	45.0823	38.9691	-7.9573	23.4622
17.3120	10.9124	-6.88501	0.942916	0.139611	54.554	38.9691	-10.3824	27.7363
17.3127	9.38748	-7.48495	-0.898015	-0.166459	61.8652	33.7856	-10.9887	31.6943
17.3133	11.2166	-5.65657	0.628611	-0.166459	73.7676	29.8144	-8.56357	30.4753
17.3140	13.0458	-4.74237	0.628611	1.97066	83.8373	30.7299	-7.65417	25.2982
17.3147	10.3001	-5.97082	-0.898015	1.66459	88.7178	32.8701	-8.26044	18.2701
17.3153	7.25024	-7.19927	1.52663	-1.0793	95.7397	38.0536	-5.1533	11.558
17.3160	9.38748	-6.88501	2.73895	0.139611	101.546	47.8268	-1.21254	8.50298
17.3167	11.2166	-7.79921	0.314305	1.97066	97.5723	57.2783	1.21254	9.72199
17.3173	9.07938	-8.7134	2.73895	-0.166459	90.2611	56.6721	3.33449	8.50298
17.3180	7.25024	-7.19927	8.26174	-0.778598	82.0047	42.6309	3.94076	3.0099
17.3187	4.80879	-7.79921	9.15976	-0.166459	71.935	26.1526	-0.303135	-0.346139
17.3193	0.230104	-10.856	11.315	-1.69144	68.5784	18.2227	-2.12195	-1.86614
17.3200	-2.21134	-10.2561	17.4215	-1.99751	79.8827	14.8577	-0.303135	-4.92119
17.3207	-0.990619	-7.19927	20.1604	-0.778598	97.5723	10.5897	-2.72822	-7.35921
17.3213	-0.990619	-8.11346	19.8461	0.139611	101.546	5.70309	-5.75957	-3.08515
17.3220	-1.90714	-9.62759	21.0585	1.97066	84.146	-0.395876	-4.2439	4.22891
17.3227	-0.686413	-10.5418	22.5851	2.5828	67.3631	-7.41031	-4.85017	7.28397
17.3233	1.14662	-12.6844	23.2137	1.05245	66.4564	-10.7753	-7.0479	4.22891
17.3240	2.97576	-13.9129	24.1117	0.44568	72.5523	-10.466	-5.1533	-1.86614
17.3247	4.80879	-13.2844	22.8994	0.75175	77.4328	-10.466	-4.85017	-4.92119
17.3253	6.94603	-13.9129	18.3195	-0.472529	77.1241	-13.5216	-6.36584	0.270891
17.3260	9.38748	-14.8271	14.0539	1.66459	45.391	-15.9588	-3.94076	9.12001
17.3267	12.7415	-14.5128	11.8987	3.18957	-32.4276	-17.7897	-0.303135	9.72199
17.3273	13.9623	-15.1413	10.3721	-0.166459	-115.744	-20.2268	0.606271	1.4899
17.3280	12.7415	-15.1413	9.15976	-1.69144	-143.812	-18.3959	3.03135	-4.6202
17.3287	13.3539	-13.2844	8.84545	2.5828	-106.581	-12.6062	4.54703	-7.6602
17.3293	14.8788	-12.3702	9.15976	3.80171	-40.0475	-13.8186	0.606271	-11.3323
17.3300	15.4872	-12.9987	8.57605	1.35852	25.2515	-18.7051	-3.33449	-12.2503
17.3307	15.4872	-10.5418	7.94744	0.139611	74.3849	-19.6206	-3.03135	-8.57822
17.3313	15.183	-6.28507	8.26174	-0.472529	96.9743	-22.367	-3.63762	-7.05822
17.3320	15.183	-5.97082	9.78837	-0.472529	88.4285	-23.901	-5.75957	-4.00317
17.3327	15.7953	-8.7134	9.47406	-0.778598	59.7432	-19.3113	-5.75957	2.10693
17.3333	14.8788	-9.34191	6.42081	-1.38537	35.3212	-15.9588	-6.06271	2.10693
17.3340	14.2665	-8.7134	6.1065	-1.0793	31.656	-12.9031	-10.9887	-0.647129
17.3347	13.9623	-10.5418	9.15976	-0.166459	52.7214	-6.80412	-14.9294	9.12001
17.3353	11.2166	-12.0845	10.1027	-0.778598	120.47	-4.36701	-13.4137	22.2432
17.3360	8.47096	-10.2561	7.94744	-1.0793	231.237	-4.05773	-13.4137	22.5442
17.3367	7.55445	-8.42771	6.42081	-1.38537	313.647	-0.705154	-14.9294	22.2432
17.3373	6.02952	-9.34191	6.73512	-0.778598	327.382	0.519587	-10.3824	27.1192
17.3380	6.33372	-10.5418	5.7922	1.35852	313.647	0.828866	-6.36584	18.2701
17.3387	7.55445	-9.62759	4.57988	2.5828	306.625	4.18144	-12.2012	-4.92119
17.3393	5.72531	-8.42771	5.52279	0.139611	316.386	5.09691	-17.3545	-28.7295
17.3400	4.80879	-9.34191	6.1065	-0.778598	340.5	4.49072	-12.2012	-43.9747
17.3407	9.07938	-9.62759	6.42081	1.35852	299.912	5.40618	0.303135	-41.5367
17.3413	9.69169	-6.28507	6.73512	1.97066	125.66	2.35051	14.3231	-26.8935
17.3420	7.25024	-5.05663	4.26557	-0.166459	-86.4415	-2.83299	21.9773	-24.7565
17.3427	8.47096	-9.62759	0.314305	-0.778598	-204.25	-5.28247	18.0366	-32.6875
17.3433	9.38748	-13.2844	0	-1.38537	-231.411	-9.55051	10.6855	-32.3866
17.3440	7.85865	-11.1703	1.21232	-1.69144	-210.963	-14.4371	6.13849	-36.0436
17.3447	11.2166	-9.62759	0	0.139611	-148.693	-15.3526	0.909406	-59.5509
17.3453	13.9623	-10.5418	-2.73895	2.27673	-110.246	-15.0433	-2.12195	-79.0701
17.3460	11.8289	-10.5418	-6.1065	0.44568	-163.952	-15.6495	0.606271	-70.5371
17.3467	11.2166	-9.62759	-9.15976	-1.0793	-240.246	-15.0433	4.54703	-39.0986
17.3473	13.0458	-9.94184	-11.2701	0.139611	-233.842	-14.734	7.0479	-6.75723
17.3480	13.0458	-9.94184	-11.8987	1.35852	-166.71	-12.2969	6.74476	13.0931
17.3487	13.3539	-8.7134	-9.42916	0.44568	-124.599	-4.97319	2.72822	20.7081
17.3493	14.8788	-9.62759	-5.16359	0.139611	-140.455	4.49072	0.909406	19.8052
17.3500	13.9623	-12.0845	-3.63696	1.05245	-181.969	13.0268	1.21254	15.2151
17.3507	11.8289	-11.7702	-2.73895	1.66459	-187.158	16.0825	-1.21254	17.6681
17.3513	12.7415	-9.62759	-2.42464	-0.778598	-138.623	12.7299	-0.303135	20.4071
17.3520	15.7953	-9.94184	-6.1065	-1.69144	-88.2742	9.06804	3.63762	6.36594
17.3527	17.016	-10.856	-10.9558	0.75175	-60.8042	6.92783	0.606271	-6.1402
17.3533	15.4872	-9.62759	-9.42916	0.75175	-29.0711	5.09691	-7.35103	4.84594
17.3540	15.4872	-9.62759	-5.47789	-2.60965	-0.385814	4.18144	-8.56357	16.1331
17.3547	17.016	-10.2561	-5.47789	-2.60965	-1.29248	7.53402	-3.03135	5.46297
17.3553	17.016	-9.94184	-9.15976	0.139611	-14.4294	16.3917	1.51568	-7.6602
17.3560	16.7079	-9.94184	-13.4253	0.139611	-17.786	27.3773	2.12195	-11.0162
17.3567	15.4872	-9.34191	-13.111	-1.69144	-1.00312	31.9546	-1.21254	-12.5513
17.3573	10.9124	-6.88501	-12.7967	-3.21642	40.8191	30.4206	-6.36584	-8.57822
17.3580	6.63793	-5.05663	-15.2663	-4.13462	64.6238	28.899	-8.56357	3.32594
17.3587	5.113	-5.05663	-15.5357	-3.52249	36.8452	23.7155	-8.86671	9.72199
17.3593	2.06314	-3.22824	-12.7967	-1.69144	18.2297	13.3361	-11.2918	13.6951
17.3600	-0.378307	0.142843	-14.009	0.139611	45.0823	6.61855	-12.5043	23.1612
17.3607	0.53431	0.428528	-16.7929	-0.472529	53.6281	4.18144	-9.47298	34.4483
17.3613	0.230104	0.428528	-17.3766	-1.69144	25.8688	2.35051	-7.65417	48.4895
17.3620	-0.686413	3.48536	-18.0052	-0.472529	19.445	4.49072	-6.36584	64.6678
17.3627	-0.686413	5.31375	-16.7929	1.97066	39.2951	6.61855	-1.81881	61.6127
17.3633	-1.59903	4.39955	-15.85	1.35852	33.4886	4.18144	1.51568	36.8864
17.3640	-3.73627	3.48536	-18.0052	-1.99751	-47.0693	5.09691	3.33449	13.996
17.3647	-3.73627	2.57117	-15.5357	-4.44069	-201.491	9.36494	7.35103	-0.030099
17.3653	-1.90714	2.88542	-10.3721	-3.82855	-306.162	7.8433	8.26044	-9.79723
17.3660	0.53431	5.31375	-11.8987	-1.38537	-244.22	4.49072	2.72822	-17.1263
17.3667	1.45083	7.45638	-11.8987	0.44568	-121.84	6.32165	0.909406	-37.8796
17.3673	0.230104	9.59902	-4.26557	0.44568	-100.485	8.44948	2.12195	-71.1391
17.3680	0.842416	12.0273	-2.42464	0.139611	-140.455	6.01237	0.303135	-80.9062
17.3687	2.06314	11.4274	-6.1065	-1.69144	-137.099	3.57526	-1.21254	-55.2769
17.3693	0.230104	9.28477	-3.63696	-4.44069	-98.3439	5.09691	0	-29.9485
17.3700	1.14662	9.59902	-1.52663	-4.13462	-58.9716	8.15257	0.303135	-28.7295
17.3707	4.80879	8.68483	-5.47789	-1.38537	-22.9752	7.23711	-1.21254	-48.8658
17.3713	3.89228	6.22794	-8.21684	-1.38537	3.58807	5.09691	-3.63762	-87.3173
17.3720	2.97576	8.05632	-7.31883	-1.69144	23.7275	6.92783	-4.2439	-126.988
17.3727	6.33372	8.68483	-6.1065	-1.69144	35.3212	7.8433	-0.303135	-145.002
17.3733	7.25024	5.94225	-5.16359	-2.91035	20.969	6.32165	4.2439	-147.741
17.3740	3.89228	7.14213	-4.26557	-2.60965	-9.83825	5.70309	2.42508	-150.495
17.3747	2.06314	9.88471	-3.05325	-1.0793	-29.6884	5.09691	-2.12195	-136.755
17.3753	3.89228	8.37058	-1.84093	-2.30358	-33.9516	4.49072	-4.2439	-90.0563
17.3760	7.55445	6.85645	-0.898015	-2.30358	-26.0231	4.49072	-1.81881	-32.3866
17.3767	8.47096	6.85645	1.84093	1.05245	-5.57501	3.26598	1.51568	6.06495
17.3773	5.113	6.22794	1.84093	1.66459	20.371	3.26598	1.21254	25.2982
17.3780	4.50459	6.85645	-2.73895	-0.166459	46.3169	6.01237	-0.303135	30.4753
17.3787	8.16676	7.77064	-5.7922	-0.778598	74.6935	4.18144	-0.909406	31.6943
17.3793	6.94603	6.22794	-4.26557	-2.91035	99.4049	-1.62062	-2.12195	42.9965
17.3800	2.06314	4.99949	-5.7922	-5.35353	108.568	-1.62062	-3.33449	60.3937
17.3807	1.14662	6.22794	-10.3721	-3.82855	110.999	1.12577	-3.33449	67.4068
17.3813	3.28386	7.77064	-11.8987	-2.60965	121.377	-0.0865979	-2.72822	64.0507
17.3820	2.67155	8.37058	-9.15976	-5.6596	135.421	0.519587	-3.03135	61.9137
17.3827	0.53431	8.05632	-7.63313	-5.35353	141.825	2.35051	-2.42508	58.8587
17.3833	-0.990619	4.99949	-9.74347	-2.60965	120.779	1.12577	0.606271	55.2016
17.3840	-2.51555	3.48536	-12.213	-2.60965	35.0126	1.43505	-0.303135	61.6127
17.3847	-3.73627	5.94225	-12.4824	-2.60965	-97.7266	3.26598	-5.45644	72.2828
17.3853	-0.378307	6.54219	-14.6377	-1.38537	-187.158	1.74433	-4.54703	68.9268
17.3860	4.80879	4.71381	-18.0052	-2.60965	-183.802	1.43505	-0.909406	55.5026
17.3867	4.19648	5.31375	-14.952	-4.74139	-114.818	4.18144	-4.85017	40.2424
17.3873	-0.686413	6.22794	-10.9558	-3.82855	-29.0711	2.35051	-7.65417	10.956
17.3880	-4.34858	6.54219	-10.0578	-3.52249	2.97077	-1.31134	0.606271	-30.2495
17.3887	-6.48193	9.28477	-6.37591	-3.52249	-43.7127	-1.31134	7.0479	-58.9339
17.3893	-8.92337	10.5132	-3.05325	-1.69144	-85.8242	-1.91753	2.72822	-68.4
17.3900	-10.7564	8.05632	-3.63696	-0.778598	-64.7781	-4.36701	-5.1533	-69.92
17.3907	-11.3648	7.77064	0	-0.778598	-30.9037	-1.91753	-12.2012	-71.7561
17.3913	-9.83989	8.97052	5.52279	-0.778598	-29.0711	3.26598	-12.5043	-83.6602
17.3920	-8.01076	8.68483	7.31883	-1.38537	-51.6604	3.26598	-2.42508	-104.715
17.3927	-8.61917	6.22794	9.15976	-1.69144	-80.037	0.828866	4.2439	-111.427
17.3933	-8.01076	3.17111	9.15976	-1.0793	-97.1286	2.35051	2.72822	-90.9743
17.3940	-5.2612	-0.171411	4.57988	-0.778598	-102.626	3.26598	3.33449	-64.728
17.3947	-5.56931	-1.0856	3.68186	-0.778598	-91.3221	1.12577	1.51568	-40.9347
17.3953	-9.53569	-0.77135	7.04942	-0.778598	-36.6909	-0.0865979	-8.56357	7.901
17.3960	-9.83989	-1.0856	7.04942	-1.99751	44.4843	1.74433	-10.3824	79.9129
17.3967	-8.01076	-0.77135	6.42081	-3.52249	101.237	1.12577	2.12195	119.899
17.3973	-8.61917	-0.171411	10.1027	-4.13462	118.638	-0.395876	7.0479	110.433
17.3980	-8.92337	-0.171411	11.315	-4.44069	106.118	1.43505	1.81881	92.1331
17.3987	-8.01076	-2.31405	8.26174	-3.21642	92.0937	1.12577	3.33449	81.147
17.3993	-8.31496	-5.97082	6.1065	0.75175	103.977	-4.36701	6.74476	62.5307
17.4000	-8.01076	-7.48495	8.26174	1.35852	101.855	-5.88866	-2.72822	38.1054
17.4007	-8.01076	-8.7134	11.8987	-0.778598	64.6238	-2.53608	-17.0514	17.9691
17.4013	-8.01076	-11.456	12.8416	0.139611	36.2279	-2.53608	-22.5836	14.3121
17.4020	-6.48193	-11.1703	11.8987	0.75175	-12.2882	-4.05773	-16.4451	50.6266
17.4027	-5.56931	-9.62759	11.8987	-2.30358	-115.744	-3.74845	-1.21254	119.598
17.4033	-6.17772	-10.5418	10.6864	-4.13462	-168.234	-3.45155	12.5043	176.35
17.4040	-4.34858	-12.3702	5.7922	-0.778598	-98.3439	-3.74845	11.5949	186.418
17.4047	-2.21134	-15.1413	0.942916	1.97066	7.2533	-2.83299	0.303135	151.022
17.4053	-3.43207	-16.9697	0	0.139611	67.3631	-1.31134	-4.54703	99.4472
17.4060	-3.43207	-17.2554	0.628611	-3.21642	89.3352	-0.0865979	0.606271	68.9268
17.4067	-0.686413	-19.7123	-0.898015	-3.21642	137.851	-0.705154	4.2439	68.3248
17.4073	0.230104	-22.7691	-4.26557	-2.60965	244.374	-2.83299	2.72822	75.3379
17.4080	-0.686413	-21.5407	-6.69022	-3.52249	291.675	-2.53608	1.51568	73.8179
17.4087	-2.21134	-20.3122	-6.37591	-2.91035	189.126	-0.395876	1.81881	66.4888
17.4093	-4.65279	-21.5407	-6.1065	-1.38537	69.1957	-0.395876	2.42508	51.8456
17.4100	-5.87351	-20.3122	-7.00452	-1.38537	33.4886	-3.45155	3.33449	30.1743
17.4107	-5.2612	-18.7981	-6.1065	-1.38537	-1.90978	-5.88866	2.72822	19.8052
17.4113	-5.56931	-19.398	-2.73895	-0.472529	-63.8522	-5.88866	2.72822	20.7081
17.4120	-9.53569	-18.1696	0.942916	0.44568	-96.5113	-5.57938	5.53222	12.476
17.4127	-12.5855	-16.6554	2.46954	1.05245	-103.842	-5.88866	8.86671	-4.00317
17.4133	-11.6729	-16.9697	2.73895	1.35852	-95.6046	-4.05773	9.77612	-18.9624
17.4140	-10.4522	-14.1986	4.89418	0.44568	-80.037	-2.2268	7.0479	-35.7426
17.4147	-12.2813	-13.2844	7.31883	-0.778598	-90.7241	-4.66392	-1.21254	-42.4547
17.4153	-13.1979	-15.427	3.68186	-1.69144	-93.772	-6.19794	-10.0793	-31.7695
17.4160	-12.5855	-13.9129	-3.95127	-0.472529	-55.3064	-3.14227	-8.86671	-26.5925
17.4167	-13.5021	-10.5418	-7.00452	1.35852	-37.3082	-1.91753	1.81881	-35.7426
17.4173	-13.5021	-12.0845	-8.21684	1.97066	-48.9019	-4.97319	10.3824	-46.7287
17.4180	-11.0606	-14.1986	-12.4824	1.05245	-26.0231	-4.36701	12.2012	-58.9339
17.4187	-9.83989	-15.1413	-14.952	-0.166459	5.11203	-1.31134	12.5043	-69.002
17.4193	-9.53569	-15.427	-13.7396	0.139611	8.46861	0.828866	12.8075	-69.92
17.4200	-7.39844	-13.2844	-14.009	1.05245	26.1582	5.09691	12.5043	-71.1391
17.4207	-7.09424	-13.2844	-13.111	-0.166459	63.6978	8.75876	9.77612	-66.263
17.4213	-9.53569	-17.8839	-11.8987	-1.38537	89.9525	7.8433	0.909406	-45.2087
17.4220	-8.31496	-18.1696	-13.7396	0.139611	107.642	5.09691	-12.8075	-34.2226
17.4227	-4.65279	-12.9987	-14.009	0.44568	112.233	0.828866	-23.1899	-43.9747
17.4233	-3.43207	-13.2844	-9.74347	-1.69144	119.544	-3.14227	-25.3118	-47.9478
17.4240	-4.65279	-19.398	-7.31883	-1.0793	160.749	-2.2268	-21.371	-35.7426
17.4247	-4.34858	-19.7123	-7.31883	2.27673	175.391	0.519587	-14.02	-15.6063
17.4253	-3.12786	-17.2554	-5.7922	3.80171	130.849	-1.00206	-8.56357	7.901
17.4260	-2.21134	-17.5696	-5.7922	1.97066	114.066	-2.2268	-8.86671	15.5311
17.4267	-3.43207	-17.5696	-7.90254	1.05245	134.205	0.210309	-7.65417	1.18891
17.4273	-5.2612	-14.5128	-8.21684	1.97066	94.5243	0.210309	0.303135	-13.4693
17.4280	-6.17772	-13.2844	-7.31883	1.97066	-3.74239	-2.83299	6.13849	-20.4824
17.4287	-6.17772	-15.1413	-6.1065	0.139611	-94.9873	-4.97319	2.12195	-13.7703
17.4293	-7.39844	-16.6554	-3.36756	-1.69144	-148.693	-4.05773	-3.03135	29.8733
17.4300	-7.09424	-17.5696	0	-2.60965	-138.025	-2.2268	-1.81881	83.886
17.4307	-5.56931	-18.7981	0.942916	-2.60965	-60.4956	-2.53608	-0.303135	95.7902
17.4313	-5.87351	-19.398	0.942916	-0.472529	29.2254	-4.97319	0.606271	74.1189
17.4320	-7.70265	-18.7981	2.73895	1.97066	42.0344	-4.97319	9.16984	52.4476
17.4327	-8.01076	-17.8839	3.36756	0.75175	-84.6089	-3.14227	21.0679	30.7913
17.4333	-4.957	-16.0555	1.52663	-0.166459	-255.814	-4.66392	23.7961	18.8871
17.4340	-0.990619	-14.1986	0.942916	1.97066	-293.971	-7.71958	19.8554	24.9822
17.4347	-3.43207	-14.1986	2.46954	2.27673	-210.963	-6.80412	9.47298	22.5442
17.4353	-9.83989	-14.8271	3.36756	-0.166459	-142.905	-5.88866	-8.56357	4.54495
17.4360	-11.6729	-14.5128	3.36756	-1.0793	-110.246	-7.41031	-18.6428	-0.346139
17.4367	-9.23148	-15.1413	3.36756	0.44568	-90.7241	-7.1134	-15.8388	5.76396
17.4373	-11.0606	-15.7413	2.73895	1.66459	-97.4372	-4.36701	-17.6576	2.40792
17.4380	-12.5855	-14.8271	2.73895	1.05245	-107.507	-4.05773	-21.6742	-11.0162
17.4387	-8.01076	-16.0555	3.36756	0.139611	-103.842	-5.28247	-6.74476	-31.7695
17.4393	-6.48193	-20.6265	3.68186	-1.69144	-103.224	-5.28247	14.3231	-51.6048
17.4400	-11.3648	-21.5407	4.57988	-4.44069	-83.3936	-5.28247	17.1271	-55.2769
17.4407	-11.6729	-19.7123	5.7922	-5.04746	-37.3082	-4.97319	6.13849	-60.7699
17.4413	-8.01076	-20.6265	5.52279	-1.0793	-16.8601	-2.53608	-3.94076	-90.9743
17.4420	-8.01076	-19.7123	6.42081	0.44568	-27.5471	-2.2268	-11.2918	-137.974
17.4427	-8.01076	-16.3412	8.84545	-1.99751	-27.2384	-5.88866	-15.5357	-189.85
17.4433	-3.73627	-15.427	10.3721	-1.69144	-15.0274	-8.32577	-14.9294	-230.754
17.4440	-0.686413	-16.9697	12.8416	-0.778598	-11.0729	-5.88866	-10.6855	-220.069
17.4447	-1.59903	-16.6554	16.7929	-3.52249	-12.2882	-5.28247	-7.65417	-145.905
17.4453	-0.686413	-15.1413	17.4215	-3.82855	-14.1208	-7.71958	-7.35103	-50.7018
17.4460	-0.0741014	-12.3702	15.5806	-0.166459	-8.00563	-7.71958	-8.56357	18.8871
17.4467	-1.59903	-9.62759	14.952	1.05245	15.7991	-6.19794	-9.16984	51.2285
17.4473	-2.51555	-11.456	13.4253	-1.69144	43.2497	-6.80412	-8.86671	55.8036
17.4480	-1.90714	-12.3702	7.31883	-2.91035	60.9586	-6.80412	-8.56357	45.7355
17.4487	-2.51555	-8.11346	-0.314305	-1.69144	82.9306	-3.74845	-11.8981	33.5303
17.4493	-2.21134	-5.05663	-5.47789	-0.472529	98.4982	-2.2268	-16.7482	32.0103
17.4500	-1.59903	-6.28507	-10.0578	-1.38537	88.4285	-3.45155	-16.142	39.9414
17.4507	-4.957	-6.88501	-12.7967	-3.21642	92.0937	-4.05773	-14.02	35.3664
17.4513	-7.09424	-4.14244	-13.111	-2.91035	120.779	-4.97319	-15.2326	7.901
17.4520	-5.2612	-1.39986	-13.7396	-1.0793	125.968	-7.1134	-13.1106	-20.4824
17.4527	-2.51555	-0.485665	-16.4786	-0.166459	123.21	-6.80412	-6.06271	-21.0994
17.4533	-3.43207	-1.71411	-18.3195	-0.472529	118.638	-3.14227	-0.909406	8.81902
17.4540	-4.957	-1.39986	-19.8461	-1.69144	20.371	-1.62062	5.22908	49.0915
17.4547	-4.65279	-1.39986	-21.0585	-3.52249	-134.36	-2.53608	10.6855	91.5161
17.4553	-5.2612	-2.31405	-19.5318	-2.60965	-165.186	-2.53608	9.77612	128.749
17.4560	-7.39844	-1.39986	-17.0623	0.139611	-62.6368	-2.2268	7.9573	122.955
17.4567	-8.01076	1.65697	-15.85	0.139611	32.2733	-1.91753	7.0479	68.3248
17.4573	-7.09424	1.05704	-10.6864	0.139611	60.3413	-1.31134	1.21254	33.8313
17.4580	-5.87351	-1.0856	-2.73895	1.35852	18.847	-1.00206	-0.606271	56.1196
17.4587	-5.87351	0.742782	0	-0.472529	-53.7824	-1.62062	3.63762	77.7759
17.4593	-8.01076	3.48536	1.84093	-2.60965	-61.7302	-4.05773	2.42508	55.8036
17.4600	-8.31496	2.25691	7.63313	-0.472529	-10.4555	-4.97319	-3.03135	20.7081
17.4607	-6.48193	-1.39986	9.78837	2.27673	4.80338	-3.45155	-4.2439	8.20199
17.4613	-6.48193	-2.31405	4.89418	1.66459	-4.05104	-3.74845	-6.06271	11.257
17.4620	-6.48193	-1.71411	0	-0.778598	15.1818	-4.36701	-6.74476	10.339
17.4627	-3.43207	-1.39986	-2.73895	-2.91035	25.8688	-2.2268	-2.12195	1.4899
17.4633	-1.59903	-0.77135	-4.57988	-2.91035	17.6124	-0.395876	2.72822	-11.3323
17.4640	-2.81975	1.34272	-2.73895	-2.60965	26.1582	-1.62062	5.22908	-25.3735
17.4647	-3.43207	2.25691	0	-2.60965	36.2279	-1.91753	4.2439	-34.2226
